Ticker,Name,Exchange,Sector,Market,Currency,Address
ASHOKA.NS,Ashoka Buildcon Limited,NSI,Industrials,in_market,INR,"Ashoka House, Nashik, 422011, India"
ASHOKAMET.NS,Ashoka Metcast Limited,NSI,Basic Materials,in_market,INR,"Ashoka Chambers, Ahmedabad, 380006, India"
ASHOKLEY.NS,Ashok Leyland Limited,NSI,Industrials,in_market,INR,"No.1, Sardar Patel Road, Chennai, 600032, India"
ASIANENE.NS,Asian Energy Services Limited,NSI,Energy,in_market,INR,"3B, Omkar Esquare, Mumbai, 400022, India"
ASIANHOTNR.NS,Asian Hotels (North) Limited,NSI,Consumer Cyclical,in_market,INR,"Bhikaiji Cama Place, New Delhi, 110066, India"
ASIANPAINT.NS,Asian Paints Limited,NSI,Basic Materials,in_market,INR,"6A & 6B,Shantinagar, Mumbai, 400055, India"
ASIANTILES.NS,Asian Granito India Limited,NSI,Industrials,in_market,INR,"202, Dev Arc, Ahmedabad, 380015, India"
ASKAUTOLTD.NS,ASKAUTOLTD.NS,NSI,Consumer Cyclical,in_market,INR,"Plot No. – 13-14, Gurugram, 122050, India"
ASMS.NS,Bartronics India Limited,NSI,Technology,in_market,INR,"SV Chambers, Plot No 193,, Hyderabad, 500033, India"
ASPINWALL.NS,Aspinwall and Company Limited,NSI,Consumer Defensive,in_market,INR,"P. B. No. 901, Kulshekar, Mangalore, 575 005, India"
ASTEC.NS,Astec LifeSciences Limited,NSI,Basic Materials,in_market,INR,"Godrej One, Mumbai, 400079, India"
ASTERDM.NS,Aster DM Healthcare Limited,NSI,Healthcare,in_market,INR,"Renaissance Centra, Bengaluru, 560027, India"
ASTRAL.NS,Astral Limited,NSI,Industrials,in_market,INR,"Astral House, Ahmedabad, 380059, India"
ASTRAMICRO.NS,Astra Microwave Products Limited,NSI,Technology,in_market,INR,"ASTRA Towers, Hyderabad, 500038, India"
ASTRAZEN.NS,AstraZeneca Pharma India Limited,NSI,Healthcare,in_market,INR,"Manyata Embassy Business Park, Bengaluru, 560045, India"
ASTRON.NS,Astron Paper & Board Mill Limited,NSI,Basic Materials,in_market,INR,"Ganesh Meridian, D-702, Ahmedabad, 380060, India"
ATALREAL.NS,Atal Realtech Limited,NSI,Industrials,in_market,INR,"Office No. B406, Third Floor, ABH Capital, Nashik, 422005, India"
ATAM.NS,Atam Valves Limited,NSI,Industrials,in_market,INR,"1051, Outside Industrial Area, Jalandhar, 144004, India"
ATGL.NS,Adani Total Gas Limited,NSI,Utilities,in_market,INR,"Adani Corporate House, Ahmedabad, 382421, India"
ATHERENERG.NS,Ather Energy Limited,NSI,Consumer Cyclical,in_market,INR,"Tower D, Bengaluru, 560029, India"
ATL.NS,Allcargo Terminals Limited,NSI,Industrials,in_market,INR,"A Wing, Allcargo House, Mumbai, 400098, India"
ATLANTAA.NS,Atlantaa Limited,NSI,Industrials,in_market,INR,"501, Supreme Chambers, Mumbai, 400053, India"
ATLASCYCLE.NS,Atlas Cycles (Haryana) Limited,NSI,Consumer Cyclical,in_market,INR,"Industrial Area, Sonepat, 131001, India"
ATO,Atmos Energy Corporation,NYQ,Utilities,us_market,USD,"1800 Three Lincoln Centre, Dallas, TX, 75240, United States"
ATUL.NS,Atul Ltd,NSI,Basic Materials,in_market,INR,"Atul, Valsad, 396020, India"
ATULAUTO.NS,Atul Auto Limited,NSI,Consumer Cyclical,in_market,INR,"8-B National Highway, Rajkot, 360024, India"
AUBANK.NS,AU Small Finance Bank Limited,NSI,Financial Services,in_market,INR,"CP3-232, Industrial Area, Jaipur, 302022, India"
AURIONPRO.NS,Aurionpro Solutions Limited,NSI,Technology,in_market,INR,"Synergia IT Park, Navi Mumbai, 400701, India"
AUROPHARMA.NS,Aurobindo Pharma Limited,NSI,Healthcare,in_market,INR,"Galaxy, Plot No. 1, Hyderabad, 500032, India"
AURUM.NS,Aurum PropTech Limited,NSI,Real Estate,in_market,INR,"Aurum Q1 Building, Navi Mumbai, 400710, India"
AUSOMENT.NS,AuSom Enterprise Limited,NSI,Financial Services,in_market,INR,"Zaveri House, Ahmedabad, 380058, India"
AUTOAXLES.NS,Automotive Axles Limited,NSI,Consumer Cyclical,in_market,INR,"Hootagalli Industrial Area, Mysore, 570018, India"
AUTOIND.NS,Autoline Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Survey Nos. 313, 314, 320 to 323, Pune, 410501, India"
AVADHSUGAR.NS,Avadh Sugar & Energy Limited,NSI,Consumer Defensive,in_market,INR,"Birla Building, Kolkata, 700001, India"
AVALON.NS,Avalon Technologies Limited,NSI,Technology,in_market,INR,"B7 & B8, First Main Road, Chennai, 600045, India"
AVANTEL.NS,Avantel Limited,NSI,Technology,in_market,INR,"Plot No. 68 & 69, Hyderabad, 500081, India"
AVANTIFEED.NS,Avanti Feeds Limited,NSI,Consumer Defensive,in_market,INR,"G-2, Concorde Apartments, Hyderabad, 500082, India"
AVB,"AvalonBay Communities, Inc.",NYQ,Real Estate,us_market,USD,"4040 Wilson Boulevard, Suite 1000, Arlington, VA, 22203-2120, United States"
AVG.NS,AVG Logistics Limited,NSI,Industrials,in_market,INR,"Jhilmil Metro Station Complex, Delhi, 110095, India"
AVGO,Broadcom Inc.,NMS,Technology,us_market,USD,"3421 Hillview Ave, Palo Alto, CA, 94304, United States"
AVL.NS,Aditya Vision Limited,NSI,Consumer Cyclical,in_market,INR,"Aditya House, Patna, 800001, India"
AVONMORE.NS,Avonmore Capital & Management Services Limited,NSI,Financial Services,in_market,INR,"F-33/3, Okhla Industrial Area, New Delhi, 110020, India"
AVROIND.NS,Avro India Limited,NSI,Consumer Cyclical,in_market,INR,"A-7/36-39, Ghaziabad, 201009, India"
AVTNPL.NS,AVT Natural Products Limited,NSI,Basic Materials,in_market,INR,"No. 60, Rukmani Lakshmipathy Salai, Chennai, 600008, India"
AVY,Avery Dennison Corporation,NYQ,Consumer Cyclical,us_market,USD,"8080 Norton Parkway, Mentor, OH, 44060, United States"
AWFIS.NS,AWFIS.NS,NSI,Industrials,in_market,INR,"C-28-29, Kissan Bhawan, New Delhi, 110016, India"
AWHCL.NS,Antony Waste Handling Cell Limited,NSI,Industrials,in_market,INR,"A-59, Road No. 10, Thane, 400604, India"
AWK,"American Water Works Company, Inc.",NYQ,Utilities,us_market,USD,"1 Water Street, Camden, NJ, 08102-1658, United States"
AWL.NS,AWL Agri Business Limited,NSI,Consumer Defensive,in_market,INR,"Fortune House, Ahmedabad, 380009, India"
AXISBANK.NS,Axis Bank Limited,NSI,Financial Services,in_market,INR,"Axis House, Mumbai, 400025, India"
AXISCADES.NS,AXISCADES Technologies Limited,NSI,Industrials,in_market,INR,"Kirloskar Business Park, Bengaluru, 560024, India"
AXITA.NS,Axita Cotton Limited,NSI,Consumer Cyclical,in_market,INR,"Rannade House, Ahmedabad, 380059, India"
AXON,"Axon Enterprise, Inc.",NMS,Industrials,us_market,USD,"17800 North 85th Street, Scottsdale, AZ, 85255, United States"
AXP,American Express Company,NYQ,Financial Services,us_market,USD,"200 Vesey Street, New York, NY, 10285, United States"
AYMSYNTEX.NS,AYM Syntex Limited,NSI,Consumer Cyclical,in_market,INR,"Trade World, B Wing, Mumbai, 400013, India"
AZAD.NS,AZAD.NS,NSI,Industrials,in_market,INR,"90/C, 90/D, Phase-1, Hyderabad, 500055, India"
AZO,"AutoZone, Inc.",NYQ,Consumer Cyclical,us_market,USD,"123 South Front Street, Memphis, TN, 38103, United States"
BA,The Boeing Company,NYQ,Industrials,us_market,USD,"929 Long Bridge Drive, Arlington, VA, 22202-4208, United States"
BAC,Bank of America Corporation,NYQ,Financial Services,us_market,USD,"Bank of America Corporate Center, Charlotte, NC, 28255, United States"
BAFNAPH.NS,Bafna Pharmaceuticals Limited,NSI,Healthcare,in_market,INR,"Bafna Towers, Chennai, 600001, India"
BAGFILMS.NS,B.A.G. Films and Media Limited,NSI,Communication Services,in_market,INR,"FC-23, Film City, Noida, 201301, India"
BAIDFIN.NS,Baid Finserv Limited,NSI,Financial Services,in_market,INR,"Baid House, Jaipur, 302006, India"
BAJAJ-AUTO.NS,Bajaj Auto Limited,NSI,Consumer Cyclical,in_market,INR,"Mumbai-Pune Road, Pune, 411035, India"
BAJAJCON.NS,Bajaj Consumer Care Limited,NSI,Consumer Defensive,in_market,INR,"1231, Solitaire Corporate Park, Mumbai, 400093, India"
BAJAJELEC.NS,Bajaj Electricals Limited,NSI,Consumer Cyclical,in_market,INR,"One Unity Center, Mumbai, 400013, India"
BAJAJFINSV.NS,Bajaj Finserv Ltd.,NSI,Financial Services,in_market,INR,"Bajaj Finserv Corporate Office, Pune, 411014, India"
BAJAJHCARE.NS,Bajaj HealthCare Limited,NSI,Healthcare,in_market,INR,"602-606, Bhoomi Velocity Infotech Park, Thane, 400604, India"
BAJAJHFL.NS,BAJAJHFL.NS,NSI,Financial Services,in_market,INR,"Cerebrum IT Park, B2 Building, 5th Floor, Pune, 411014, India"
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,NSI,Consumer Defensive,in_market,INR,"Bajaj Bhawan B-10, Noida, 201301, India"
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,NSI,Financial Services,in_market,INR,"Panchshil Tech Park, Pune, 411014, India"
BAJAJINDEF.NS,BAJAJINDEF.NS,NSI,Industrials,in_market,INR,"Shelton Cubix, 501-504, Navi Mumbai, 400614, India"
BAJEL.NS,Bajel Projects Limited,NSI,Utilities,in_market,INR,"Rustomjee Aspire, Mumbai, 400022, India"
BAJFINANCE.NS,Bajaj Finance Limited,NSI,Financial Services,in_market,INR,"Bajaj Finserv Corporate Office, Pune, 411014, India"
BALAJEE.NS,BALAJEE.NS,NSI,Consumer Cyclical,in_market,INR,"E-34, H.I.G, Ravi Shankar Nagar, Indore, 452010, India"
BALAJITELE.NS,Balaji Telefilms Limited,NSI,Communication Services,in_market,INR,"C-13, Balaji House, Mumbai, 400053, India"
BALAMINES.NS,Balaji Amines Limited,NSI,Basic Materials,in_market,INR,"Balaji Towers, Solapur, 413224, India"
BALAXI.NS,Balaxi Pharmaceuticals Limited,NSI,Healthcare,in_market,INR,"Maps Towers, Hyderabad, 500096, India"
BALKRISHNA.NS,Balkrishna Paper Mills Limited,NSI,Consumer Cyclical,in_market,INR,"A/7, Trade World, Mumbai, 400013, India"
BALKRISIND.NS,Balkrishna Industries Limited,NSI,Consumer Cyclical,in_market,INR,"BKT House, Mumbai, 400013, India"
BALL,Ball Corporation,NYQ,Consumer Cyclical,us_market,USD,"9200 West 108th Circle, Westminster, CO, 80021, United States"
BALMLAWRIE.NS,Balmer Lawrie & Co. Ltd.,NSI,Industrials,in_market,INR,"21 Netaji Subhas Road, Kolkata, 700001, India"
BALPHARMA.NS,Bal Pharma Limited,NSI,Healthcare,in_market,INR,"Lakshmi Narayan Complex, Bengaluru, 560052, India"
BALRAMCHIN.NS,Balrampur Chini Mills Limited,NSI,Consumer Defensive,in_market,INR,"FMC Fortuna, Kolkata, 700020, India"
BALUFORGE.NS,Balu Forge Industries Limited,NSI,Industrials,in_market,INR,"Imperial Palace, Mumbai, 400069, India"
BANARBEADS.NS,Banaras Beads Limited,NSI,Consumer Cyclical,in_market,INR,"A-1, Industrial Estate, Varanasi, 221106, India"
BANARISUG.NS,Bannari Amman Sugars Limited,NSI,Consumer Defensive,in_market,INR,"1212, Trichy Road, Coimbatore, 641018, India"
BANCOINDIA.NS,Banco Products (India) Limited,NSI,Consumer Cyclical,in_market,INR,"Bil, Near Bhaili Railway Station, Vadodara, 391410, India"
BANDHANBNK.NS,Bandhan Bank Limited,NSI,Financial Services,in_market,INR,"Adventz Infinity@5, Kolkata, 700091, India"
BANG.NS,Bang Overseas Limited,NSI,Consumer Cyclical,in_market,INR,"405-406, Kewal Industrial Estate, Mumbai, 400013, India"
BANKA.NS,Banka BioLoo Limited,NSI,Industrials,in_market,INR,"Prestige Phoenix, Hyderabad, 500016, India"
BANKBARODA.NS,Bank of Baroda Limited,NSI,Financial Services,in_market,INR,"Baroda Bhavan, Vadodara, 390007, India"
BANKINDIA.NS,Bank of India Limited,NSI,Financial Services,in_market,INR,"Star House - I, Mumbai, 400051, India"
BANSALWIRE.NS,BANSALWIRE.NS,NSI,Basic Materials,in_market,INR,"F-3, Main Road, Delhi, 110052, India"
BANSWRAS.NS,Banswara Syntex Limited,NSI,Consumer Cyclical,in_market,INR,"Gopal Bhawan, Mumbai, 400002, India"
BARBEQUE.NS,Barbeque-Nation Hospitality Limited,NSI,Consumer Cyclical,in_market,INR,"Saket Callipolis, Bengaluru, 560035, India"
BASF.NS,BASF India Limited,NSI,Basic Materials,in_market,INR,"Unit No.10A,10B and 10C (part), Navi Mumbai, 400079, India"
BASML.NS,Bannari Amman Spinning Mills Ltd,NSI,Consumer Cyclical,in_market,INR,"252, Mettupalayam Road, Coimbatore, 641043, India"
BATAINDIA.NS,Bata India Limited,NSI,Consumer Cyclical,in_market,INR,"Milestone Experion Centre, Gurugram, 122001, India"
BAX,Baxter International Inc.,NYQ,Healthcare,us_market,USD,"One Baxter Parkway, Deerfield, IL, 60015, United States"
BAYERCROP.NS,Bayer CropScience Limited,NSI,Basic Materials,in_market,INR,"Bayer House, Thane, 400 607, India"
BBL.NS,Bharat Bijlee Limited,NSI,Industrials,in_market,INR,"Electric Mansion, Mumbai, 400025, India"
BBOX.NS,Black Box Limited,NSI,Technology,in_market,INR,"Building No.9, Navi Mumbai, 400708, India"
BBTC.NS,The Bombay Burmah Trading Corporation Limited,NSI,Consumer Defensive,in_market,INR,"9, Wallace Street, Mumbai, 400001, India"
BBTCL.NS,B&B Triplewall Containers Limited,NSI,Consumer Cyclical,in_market,INR,"1090/N, Gayathri Towers, Bengaluru, 560102, India"
BBY,"Best Buy Co., Inc.",NYQ,Consumer Cyclical,us_market,USD,"7601 Penn Avenue South, Richfield, MN, 55423, United States"
BCG.NS,Brightcom Group Limited,NSI,Communication Services,in_market,INR,"6-3-1086/VGT/101/B, Vista Grand Towers, Hyderabad, 500082, India"
BCLIND.NS,BCL Industries Limited,NSI,Consumer Defensive,in_market,INR,"Hazi Rattan Link Road, Bathinda, 151001, India"
BCONCEPTS.NS,Brand Concepts Limited,NSI,Consumer Cyclical,in_market,INR,"UNO Business Park, Indore, 452001, India"
BDL.NS,Bharat Dynamics Limited,NSI,Industrials,in_market,INR,"Plot No. 38-39, TSFC Building, Hyderabad, 500032, India"
BDX,"Becton, Dickinson and Company",NYQ,Healthcare,us_market,USD,"1 Becton Drive, Franklin Lakes, NJ, 07417-1880, United States"
BEARDSELL.NS,Beardsell Limited,NSI,Industrials,in_market,INR,"No.47, Greams Road, Chennai, 600006, India"
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,NSI,Consumer Defensive,in_market,INR,"Emaar Digital Greens Tower-A, Gurugram, 122102, India"
BEDMUTHA.NS,Bedmutha Industries Limited,NSI,Basic Materials,in_market,INR,"B 3-301/302, Sai Classic, Mumbai, India"
BEL.NS,Bharat Electronics Limited,NSI,Industrials,in_market,INR,"Outer Ring Road, Bengaluru, 560045, India"
BELLACASA.NS,Bella Casa Fashion & Retail Limited,NSI,Consumer Cyclical,in_market,INR,"E-102, 103, EPIP, Jaipur, 302022, India"
BELRISE.NS,BELRISE.NS,NSI,Consumer Cyclical,in_market,INR,"Cello Platina, Pune, 411005, India"
BEML.NS,BEML Limited,NSI,Industrials,in_market,INR,"BEML SOUDHA, Bengaluru, 560027, India"
BEN,"Franklin Resources, Inc.",NYQ,Financial Services,us_market,USD,"One Franklin Parkway, San Mateo, CA, 94403, United States"
BEPL.NS,Bhansali Engineering Polymers Limited,NSI,Basic Materials,in_market,INR,"301 & 302, Peninsula Heights, Mumbai, 400058, India"
BERGEPAINT.NS,Berger Paints India Limited,NSI,Basic Materials,in_market,INR,"Berger House, Kolkata, 700017, India"
BESTAGRO.NS,Best Agrolife Limited,NSI,Basic Materials,in_market,INR,"B-4, Bhagwan Dass Nagar, New Delhi, 110026, India"
BF.B,BF.B,YHD,N/A,us_market,N/A,
BFINVEST.NS,BF Investment Limited,NSI,Financial Services,in_market,INR,"Pune Cantonment, Pune, 411036, India"
BFUTILITIE.NS,BF Utilities Limited,NSI,Industrials,in_market,INR,"Pune Cantonment, Pune, 411036, India"
BG,Bunge Global SA,NYQ,Consumer Defensive,us_market,USD,"1391 Timberlake Manor Parkway, Chesterfield, MO, 63017, United States"
BGLOBAL.NS,Bharatiya Global Infomedia Limited,NSI,Technology,in_market,INR,"A-43, Sector-63, Noida, 201301, India"
BGRENERGY.NS,BGR Energy Systems Limited,NSI,Industrials,in_market,INR,"443, Anna Salai, Chennai, 600018, India"
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,NSI,Basic Materials,in_market,INR,"Prestige SkyTech, Hyderabad, 500032, India"
BHAGERIA.NS,Bhageria Industries Limited,NSI,Basic Materials,in_market,INR,"Topiwala Centre, Mumbai, 400062, India"
BHAGYANGR.NS,Bhagyanagar India Limited,NSI,Basic Materials,in_market,INR,"Road No: 6,P/9/13/1,P9/14 I.D.A, Hyderabad, 500076, India"
BHANDARI.NS,Bhandari Hosiery Exports Limited,NSI,Consumer Cyclical,in_market,INR,"Bhandari House, Ludhiana, 141007, India"
BHARATFORG.NS,Bharat Forge Limited,NSI,Consumer Cyclical,in_market,INR,"Pune Cantonment, Pune, 411036, India"
BHARATGEAR.NS,Bharat Gears Limited,NSI,Consumer Cyclical,in_market,INR,"Hoechst House, Mumbai, 400021, India"
BHARATRAS.NS,Bharat Rasayan Limited,NSI,Basic Materials,in_market,INR,"1501, Vikram Tower, New Delhi, 110008, India"
BHARATSE.NS,Bharat Seats Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. 1, Maruti Udyog Joint Venture Complex, Gurugram, 122015, India"
BHARATWIRE.NS,Bharat Wire Ropes Limited,NSI,Basic Materials,in_market,INR,"10th Floor, Times Tower, Mumbai, 400013, India"
BHARTIARTL.NS,Bharti Airtel Limited,NSI,Communication Services,in_market,INR,"Bharti Crescent, New Delhi, 110070, India"
BHARTIHEXA.NS,BHARTIHEXA.NS,NSI,Communication Services,in_market,INR,"Bharti Crescent, New Delhi, 110070, India"
BHEL.NS,Bharat Heavy Electricals Limited,NSI,Industrials,in_market,INR,"BHEL House, New Delhi, 110049, India"
BIGBLOC.NS,Bigbloc Construction Limited,NSI,Industrials,in_market,INR,"Office No. 908, Rajhans Montessa, Surat, 395007, India"
BIIB,Biogen Inc.,NMS,Healthcare,us_market,USD,"225 Binney Street, Cambridge, MA, 02142, United States"
BIKAJI.NS,Bikaji Foods International Limited,NSI,Consumer Defensive,in_market,INR,"Plot No.E-558-561, Bikaner, 334004, India"
BIL.NS,Bhartiya International Ltd.,NSI,Consumer Cyclical,in_market,INR,"38, Sector 44, Gurugram, 122002, India"
BILVYAPAR.NS,BIL Vyapar Limited,NSI,Basic Materials,in_market,INR,"Mercantile Chambers, Mumbai, 400001, India"
BIOCON.NS,Biocon Limited,NSI,Healthcare,in_market,INR,"20th KM, Hosur Road, Bengaluru, 560100, India"
BIOFILCHEM.NS,Biofil Chemicals and Pharmaceuticals Limited,NSI,Healthcare,in_market,INR,"11/12, Sector 'E', Indore, 452015, India"
BIRLACABLE.NS,Birla Cable Limited,NSI,Technology,in_market,INR,"Udyog Vihar, Rewa, 486006, India"
BIRLACORPN.NS,Birla Corporation Limited,NSI,Basic Materials,in_market,INR,"1, Shakespeare Sarani, Kolkata, 700071, India"
BIRLAMONEY.NS,Aditya Birla Money Limited,NSI,Financial Services,in_market,INR,"Sai Sagar, Plot No. M-7, Chennai, 600032, India"
BIRLANU.NS,BirlaNu Limited,NSI,Industrials,in_market,INR,"Birla Tower, New Delhi, 110 001, India"
BK,The Bank of New York Mellon Corporation,NYQ,Financial Services,us_market,USD,"240 Greenwich Street, New York, NY, 10286, United States"
BKNG,Booking Holdings Inc.,NMS,Consumer Cyclical,us_market,USD,"800 Connecticut Avenue, Norwalk, CT, 06854, United States"
BKR,Baker Hughes Company,NMS,Energy,us_market,USD,"575 North Dairy Ashford Road, Houston, TX, 77079-1121, United States"
BLACKBUCK.NS,BlackBuck Limited,NSI,Technology,in_market,INR,"Vaswani Presidio, no. 84/2, Bengaluru, 560103, India"
BLAL.NS,BEML Land Assets Limited,NSI,Financial Services,in_market,INR,"BEML SOUDHA, Bengaluru, 560027, India"
BLBLIMITED.NS,BLB Limited,NSI,Financial Services,in_market,INR,"H. No. 4760-61/23, New Delhi, 110002, India"
BLDR,"Builders FirstSource, Inc.",NYQ,Industrials,us_market,USD,"6031 Connection Drive, Irving, TX, 75039, United States"
BLISSGVS.NS,Bliss GVS Pharma Limited,NSI,Healthcare,in_market,INR,"102, Hyde Park, Mumbai, 400072, India"
BLK,"BlackRock, Inc.",NYQ,Financial Services,us_market,USD,"50 Hudson Yards, New York, NY, 10001, United States"
BLKASHYAP.NS,B.L. Kashyap and Sons Limited,NSI,Industrials,in_market,INR,"DLF Tower-A, New Delhi, 110025, India"
BLS.NS,BLS International Services Limited,NSI,Industrials,in_market,INR,"912, Indraprakash Building, New Delhi, 110001, India"
BLSE.NS,BLSE.NS,NSI,Industrials,in_market,INR,"Plot no. 865, Udyog Vihar, Gurugram, 122016, India"
BLUECHIP.NS,Blue Chip India Limited,NSI,Financial Services,in_market,INR,"10, Princep Street, Kolkata, 700072, India"
BLUECOAST.NS,Blue Coast Hotels Limited,NSI,Consumer Cyclical,in_market,INR,"415-417, Antriksh Bhawan, New Delhi, 110001, India"
BLUEDART.NS,Blue Dart Express Limited,NSI,Industrials,in_market,INR,"Blue Dart Centre, Mumbai, 400099, India"
BLUEJET.NS,Blue Jet Healthcare Limited,NSI,Healthcare,in_market,INR,"Bhumiraj Costarica, Plot No. 1 & 2, Thane, 400705, India"
BLUESTARCO.NS,Blue Star Limited,NSI,Industrials,in_market,INR,"Band Box House, Mumbai, 400030, India"
BLUESTONE.NS,BLUESTONE.NS,NSI,Consumer Cyclical,in_market,INR,"302, Dhantak Plaza, Mumbai, 400059, India"
BLUSPRING.NS,Bluspring Enterprises Limited,NSI,Industrials,in_market,INR,"3/3/2 Bellandur Gate, Bengaluru, 560103, India"
BMY,Bristol-Myers Squibb Company,NYQ,Healthcare,us_market,USD,"Route 206 & Province Line Road, Princeton, NJ, 08543, United States"
BODALCHEM.NS,Bodal Chemicals Limited,NSI,Basic Materials,in_market,INR,"Bodal Corporate House, Ahmedabad, 380059, India"
BOHRAIND.NS,Bohra Industries Limited,NSI,Basic Materials,in_market,INR,"301, Anand Plaza, Udaipur, 313001, India"
BOMDYEING.NS,The Bombay Dyeing and Manufacturing Company Limited,NSI,Consumer Cyclical,in_market,INR,"Neville House, Mumbai, 400001, India"
